"","strata","time","n.risk","n.event","surv","std.err","lower","upper"
"1","TUfin$cluster=1",1,108,35,0.675925925925926,0.0450360008860304,0.593177588415771,0.770217665436453
"2","TUfin$cluster=2",1,19,5,0.736842105263158,0.101022617888147,0.56321329100139,0.963997648427837
